name,url,is_member,promoted,price_tier,review_count,overall,food,service,ambience,value,noise,pct_recommended,neighborhood,cuisines,dining_style,dress_code,chef,tags,primary_cuisine,sanitizing,distancing,ppe,screening
Newly added YUCO restaurant,https://www.opentable.com/r/yuco-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,16 Reviews,4.6,4.6,4.8,4.5,4.2,Moderate,100,Greenwich Village,"Contemporary Mexican, Mexican, Latin / Spanish",Fine Dining,Business Casual,Christian Ortiz ,"Bar/Lounge, Beer, Chef's Table, Cocktails, Corkage Fee, Counter Seating, Full Bar, Gender Neutral Restroom, Non-Smoking, Wheelchair Access, Wine",Contemporary Mexican,1,0,0,1
Newly added Manhattan Indian Flavor restaurant,https://www.opentable.com/r/manhattan-indian-flavor-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,No Reviews,,,,,,,,Union Square,Indian,Casual Dining,Business Casual,,,Indian,,,,
Newly added Anār Indian Cuisine restaurant,https://www.opentable.com/restaurant/profile/1143472?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,No Reviews,,,,,,,,Upper West Side,"Indian, Vegetarian / Vegan, Pakistani",Casual Dining,Casual Dress,,"Non-Smoking, Wheelchair Access",Indian,1,1,1,1
Newly added Andrews Coffee Shop restaurant,https://www.opentable.com/r/andrews-coffee-shop-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,6 Reviews,4.3,4.1,4.7,4.1,4.3,Moderate,100,Garment District / Flower District,"American, Comfort Food, Burgers",Casual Dining,Casual Dress,,"Beer, Cafe, Delivery, Gender Neutral Restroom, Gluten-free Menu, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",American,1,1,1,1
Newly added La Pulperia 44 Hell's Kitchen restaurant,https://www.opentable.com/r/la-pulperia-44-hells-kitchen-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,5 Reviews,4.7,4.7,4.6,4.6,4.4,Moderate,100,Hell's Kitchen,"Latin / Spanish, Argentinean, South American",Casual Dining,Casual Dress,,"Bar/Lounge, Beer, Chef's Table, Cocktails, Corkage Fee, Counter Seating, Delivery, Full Bar, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",Latin / Spanish,,,,
Newly added Evergreen on 38 restaurant,https://www.opentable.com/r/evergreen-on-38-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,19 Reviews,4.1,4.2,4,3.8,4,Moderate,84,Garment District / Flower District,"Chinese, Chinese (Shanghai), Dim Sum",Casual Dining,Casual Dress,,"Banquet, Bar/Lounge, Beer, Cocktails, Corkage Fee, Full Bar, Gluten-free Menu, Happy Hour, Private Room, Wheelchair Access, Wine",Chinese,,,,
Newly added Puttanesca restaurant,https://www.opentable.com/r/puttanesca-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,7 Reviews,4.8,4.7,4.9,4.3,4.3,Moderate,100,Chelsea,Italian,Casual Dining,Business Casual,,"Cocktails, Delivery, Full Bar, Happy Hour, Non-Smoking, Takeout, Wheelchair Access, Wine",Italian,1,1,1,1
Newly added The Lobby at Ace Hotel New York restaurant,https://www.opentable.com/r/the-lobby-at-ace-hotel-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,No Reviews,,,,,,,,NoMad,Cocktail Bar,Casual Dining,Business Casual,,"Bar/Lounge, Beer, Cocktails, Full Bar, Wine",Cocktail Bar,1,1,1,1
Newly added Primal Cut Grille restaurant,https://www.opentable.com/r/primal-cut-grille-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,No Reviews,,,,,,,,Garment District / Flower District,"Steakhouse, Bar / Lounge / Bottle Service",Elegant Dining,Business Casual,,"Bar/Lounge, Beer, Cocktails, Entertainment, Full Bar, Happy Hour, Late Night, Non-Smoking, Private Room, View, Wheelchair Access, Wine",Steakhouse,1,0,1,1
Newly added Momoya restaurant,https://www.opentable.com/r/momoya-new-york-2?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,30 Reviews,4.7,4.7,4.4,4.3,4.2,Moderate,95,Upper West Side,"Japanese, Sushi",Casual Elegant,Smart Casual,Lukai Wataru,"Bar/Lounge, Beer, Cocktails, Counter Seating, Delivery, Full Bar, Non-Smoking, Outdoor dining, Takeout, Wheelchair Access, Wine",Japanese,1,1,1,1
Newly added L’Adresse NoMad restaurant,https://www.opentable.com/r/ladresse-nomad-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,No Reviews,,,,,,,,NoMad,"American, European",Casual Elegant,Casual Dress,,"Bar/Lounge, Beer, Cocktails, Full Bar, Gender Neutral Restroom, Private Room, Weekend Brunch, Wheelchair Access, Wine",American,1,0,0,0
Newly added 42nd street Diner & Pizza restaurant,https://www.opentable.com/r/42nd-street-diner-and-pizza-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,No Reviews,,,,,,,,Hell's Kitchen,"Pizzeria, Greek, American",Casual Dining,Casual Dress,,"Beer, Counter Seating, Gluten-free Menu, Takeout, Wheelchair Access, Wine",Pizzeria,,,,
Newly added Coffee + Cocktails restaurant,https://www.opentable.com/r/coffee-and-cocktails-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,No Reviews,,,,,,,,Greenwich Village,"Café, Cocktail Bar",Casual Elegant,Smart Casual,,"Beer, Cocktails, Full Bar, Gender Neutral Restroom, Wheelchair Access, Wine",Café,1,0,1,0
Newly added Skinny's Cantina on the Hudson restaurant,https://www.opentable.com/r/skinnys-cantina-on-the-hudson-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,No Reviews,,,,,,,,Harlem,"Mexican, Cocktail Bar, Latin / Spanish",Casual Dining,Business Casual,Jefferson Muñoz,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Counter Seating, Dancing, Entertainment, Full Bar, Gender Neutral Restroom, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, View, Weekend Brunch, Wheelchair Access, Wine",Mexican,1,0,1,1
Death By Pizza restaurant,https://www.opentable.com/r/death-by-pizza-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,29 Reviews,4.5,4.4,4.2,4.3,4.3,Moderate,100,Chelsea,"Pizzeria, Italian",Casual Dining,Casual Dress,,"Beer, Cocktails, Delivery, Full Bar, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Wheelchair Access, Wine",Pizzeria,1,1,1,1
Osteria Nando restaurant,https://www.opentable.com/r/osteria-nando-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,44 Reviews,4.5,4.4,4.4,4.4,4.2,Moderate,95,Upper East Side,Mediterranean,Casual Elegant,Casual Dress,,"Bar/Lounge, Beer, Cocktails, Full Bar, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Wine",Mediterranean,,,,
La Grande Boucherie restaurant,https://www.opentable.com/r/la-grande-boucherie-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,779 Reviews,4.5,4.4,4.4,4.7,4,Moderate,87,Rockefeller Center Midtown,"French, Steakhouse",Casual Dining,Smart Casual,Bill Brasile,"Cocktails, Delivery, Full Bar, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",French,1,0,0,0
Çka Ka Qellue restaurant,https://www.opentable.com/r/cka-ka-qellue-bronx?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,15 Reviews,4.7,4.7,4.7,4.6,4.5,Quiet,100,Murray Hill,"Eastern European, Mediterranean",Casual Dining,Casual Dress,,"Outdoor dining, Patio/Outdoor Dining",Eastern European,,,,
Mazu Szechuan Cuisine restaurant,https://www.opentable.com/r/mazu-szchuan-cuisine-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,10 Reviews,4.8,4.7,4.8,4.5,4.8,Moderate,100,Kips Bay,Chinese (Sichuan),Casual Dining,Casual Dress,,"Beer, Cocktails, Corkage Fee, Counter Seating, Delivery, Full Bar, Gender Neutral Restroom, Happy Hour, Non-Smoking, Outdoor dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",Chinese (Sichuan),1,1,1,1
PRIME CATCH restaurant,https://www.opentable.com/r/prime-catch-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,11 Reviews,4.4,4.5,4.6,4.3,3.9,Quiet,100,Midtown West,"Steakhouse, Seafood, Contemporary American",Casual Dining,Smart Casual,,"Bar/Lounge, Beer, Cocktails, Delivery, Entertainment, Fireplace, Full Bar, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Wheelchair Access, Wine",Steakhouse,1,1,1,0
Mista Oh restaurant,https://www.opentable.com/r/mista-oh-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,13 Reviews,4.4,4.5,4.3,4.2,4.3,Moderate,100,NoMad,"Korean, Asian, Contemporary Korean",Casual Dining,Business Casual,Mista Oh,"Bar/Lounge, Beer, Beer Garden, Cocktails, Counter Seating, Delivery, Full Bar, Gender Neutral Restroom, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Wheelchair Access, Wine",Korean,1,1,1,1
Fats Duvall’s Rhum Cafe restaurant,https://www.opentable.com/r/fats-duvalls-rhum-cafe-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,2 Reviews,5,4.9,5,4.9,4.9,Moderate,,SoHo,"Cocktail Bar, Caribbean, Latin / Spanish",Casual Dining,Smart Casual,Monique Cadavona,"Bar/Lounge, Beer, Cafe, Cocktails, Full Bar, Gender Neutral Restroom, Happy Hour, Private Room, Takeout, Wheelchair Access, Wine",Cocktail Bar,1,1,1,1
J-Spec restaurant,https://www.opentable.com/r/j-spec-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,21 Reviews,4.7,4.7,4.7,4.7,4.4,Quiet,100,East Village,Japanese,Casual Dining,Casual Dress,,"Delivery, Gender Neutral Restroom, Non-Smoking, Outdoor dining, Takeout",Japanese,1,1,1,1
Anejo Restaurant restaurant,https://www.opentable.com/r/anejo-restaurant-new-york-2?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,77 Reviews,4.7,4.7,4.6,4.6,4.4,Moderate,97,Hell's Kitchen,Mexican,Casual Dining,Casual Dress,Ricardo Camacho,"Bar/Lounge, Beer, Cocktails, Full Bar, Gender Neutral Restroom, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Wheelchair Access, Wine",Mexican,1,1,1,1
La Barra at Mercado Little Spain restaurant,https://www.opentable.com/r/la-barra-at-mercado-little-spain-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,50 Reviews,4.3,4.4,4.2,4.2,3.9,Moderate,81,Hudson Yards,Spanish,Casual Dining,Casual Dress,,"Beer, Cocktails, Non-Smoking, Wine",Spanish,1,1,1,0
Havana Heights restaurant,https://www.opentable.com/r/havana-heights-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,7 Reviews,4.5,4.5,4.5,4.4,4.3,Moderate,80,Washington Heights,"Cuban, Caribbean, Latin / Spanish",Casual Dining,Casual Dress,,"Bar/Lounge, Beer, Cocktails, Counter Seating, Delivery, Entertainment, Full Bar, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",Cuban,1,1,1,1
Seamore's Market Bar & Restaurant restaurant,https://www.opentable.com/r/seamores-market-bar-and-restaurant-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,3 Reviews,4.4,4.9,4.9,4.4,4.9,Moderate,100,Midtown West,"Seafood, American, Cocktail Bar",Casual Dining,Casual Dress,,"Bar/Lounge, Beer, Cocktails, Full Bar, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Wheelchair Access, Wine",Seafood,1,1,1,1
Bella Ciao restaurant,https://www.opentable.com/r/bella-ciao-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,42 Reviews,4.2,4.2,4.3,4.3,4.2,Moderate,100,Little Italy,Italian,Casual Dining,Casual Dress,,,Italian,,,,
Shiraz Kitchen - Chelsea restaurant,https://www.opentable.com/r/shiraz-kitchen-chelsea-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,43 Reviews,4.4,4.3,4.6,4.4,4.3,Moderate,94,Gramercy / Flatiron,"Mediterranean, Persian",Casual Elegant,Business Casual,,"Bar/Lounge, Beer, Cocktails, Delivery, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Wine",Mediterranean,1,1,1,1
NOIR restaurant,https://www.opentable.com/r/noir-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,17 Reviews,4,4,4.1,4.3,3.6,Energetic,60,Chelsea,"Asian, Fusion / Eclectic, Bottle Service",Casual Dining,Business Casual,,"Bar/Lounge, Cocktails, Delivery, Full Bar, Late Night, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Asian,1,1,1,1
Casa Limone restaurant,https://www.opentable.com/r/casa-limone-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,34 Reviews,4.9,4.8,4.9,4.8,4.5,Moderate,100,Midtown East,"Mediterranean, Italian",Casual Elegant,Smart Casual,Antonio Alfredo Salvatore,"Bar/Lounge, Beer, Cocktails, Delivery, Entertainment, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Happy Hour, Non-Smoking, Takeout, Weekend Brunch, Wheelchair Access, Wine",Mediterranean,1,1,1,1
Julius' Bar restaurant,https://www.opentable.com/r/julius-bar-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,55 Reviews,4.9,4.7,4.8,4.9,4.9,Moderate,100,West Village,American,Casual Dining,Casual Dress,,"Bar/Lounge, Beer, Cocktails, Full Bar, Gender Neutral Restroom, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Wheelchair Access, Wine",American,1,1,1,1
Lagos Restaurant and Lounge restaurant,https://www.opentable.com/r/lagos-restaurant-and-lounge-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,95 Reviews,4.3,4.3,4.2,4.5,4.2,Moderate,93,Midtown East,"West African, Comfort Food, Contemporary American",Casual Elegant,Smart Casual,,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Non-Smoking, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",West African,1,1,1,1
Crispin's restaurant,https://www.opentable.com/r/crispins-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,84 Reviews,4.5,4.5,4.5,4.4,4.3,Moderate,97,Hell's Kitchen,"Italian, Wine Bar, Global, International",Casual Dining,Casual Dress,Crispin Mejia,"Banquet, Bar/Lounge, Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",Italian,1,1,1,1
Shaking Crab - Hell's Kitchen restaurant,https://www.opentable.com/r/shaking-crab-hells-kitchen-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,37 Reviews,4.5,4.2,4.6,4.2,4.4,Moderate,93,Hell's Kitchen,Seafood,Casual Dining,Business Casual,,,Seafood,,,,
